SegmentID,lat,lon
68485,40.77192999134613,-73.93327392578381
60215,40.70464309669701,-73.79224344286895
98215,40.76016852187891,-73.76980601183287
156596,40.67035947308133,-73.85701982900666
156831,40.726290774559494,-73.71736137642898
156698,40.74420188458387,-73.71717001698023
146375,40.7523201226231,-73.7018235767101
68483,40.771992387811935,-73.93363614119141
73645,40.728504984588085,-73.9057434484895
253512,40.739338459074894,-73.87800154658204
146440,40.77177861210887,-73.87622013807153
112827,40.709985656523465,-73.83400089003307
91425,40.76317713842406,-73.82279689666913
128571,40.70705835984894,-73.91793162665388
137225,40.705404396247125,-73.85788877091484
156596,40.67039856661915,-73.85674340472528
68050,40.74427555325161,-73.91315495046385
191797,40.71756608549898,-73.81787613920963
55466,40.68090199505916,-73.80589330553093
74304,40.71981216311256,-73.89040329833767
147124,40.76258833772788,-73.83704030007729
178972,40.7266550940957,-73.8140707893812
58606,40.65975625082068,-73.76403866674262
51389,40.663546504251755,-73.84940155246134
62211,40.61001527527577,-73.74480052739224
101668,40.750274338412176,-73.7390717998193
9000874,40.7531010329223,-73.91008839386086
151736,40.68800159006284,-73.84862787410117
48776,40.70835815909271,-73.89818216136484
266714,40.745195333005846,-73.90816228464433
254677,40.74689933108037,-73.9428190594447
184079,40.75930446596681,-73.71367160686926
156609,40.68329762666034,-73.8661351866307
151110,40.72742458066868,-73.85457846177373
119161,40.60470411871021,-73.75402508118295
172152,40.689192390420246,-73.7263291623965
64564,40.6940549619427,-73.75365674193208
66856,40.7193594412286,-73.91108386673024
146339,40.72969089986806,-73.71074756366397
130081,40.73707314091926,-73.90250009331545
151662,40.68534657422988,-73.84645108426368
172304,40.7369780541714,-73.93124057321984
170306,40.712192063415074,-73.82499761552903
57286,40.70713913578247,-73.8024534523324
137936,40.75973339301875,-73.71388032213211
91390,40.756191926094154,-73.82363163087301
65919,40.733289089597825,-73.94031197103662
118791,40.71350835552577,-73.91601575104698
170514,40.69192242241686,-73.81072587565114
149063,40.745876583270906,-73.85266701710505
97387,40.74521629729843,-73.7872409368634
157151,40.752230995434246,-73.70223304191668
48919,40.70870597976185,-73.89821762840842
191293,40.737793249303444,-73.88308464177835
68052,40.744312416985416,-73.91201416972389
156721,40.73104518682624,-73.77447637023309
45393,40.69882281055978,-73.90700488143268
9014020,40.68346920716384,-73.89586072175948
77032,40.774046201000836,-73.89792130904657
84372,40.7596271505066,-73.83472626843843
144352,40.74099877275105,-73.90189971918626
65967,40.74084439807233,-73.94052369651419
67429,40.758035632435956,-73.93284468801996
56854,40.69599518087847,-73.81186651317137
68489,40.7722508569173,-73.93256269573135
36582,40.74292979691214,-73.95514767796087
83566,40.75828761909327,-73.85574696024312
83624,40.74867097989873,-73.85433244603998
59163,40.66917914493057,-73.7822535638288
180938,40.76299740089623,-73.77943278688117
192731,40.764585391804665,-73.72147059925643
133254,40.74014455775136,-73.78641407728217
52990,40.713821853330174,-73.84878952396153
83624,40.74846202593417,-73.85421917204866
156867,40.71625864412004,-73.83383912550494
52940,40.6950871664141,-73.84595181939848
65633,40.69946265446141,-73.72761719794778
77104,40.781194940487225,-73.88885981110798
91336,40.76830285815147,-73.82800596100418
268590,40.76845134261375,-73.88762904544882
48613,40.70868981210821,-73.90413720115414
106891,40.748840383094404,-73.91300021489128
149343,40.71728634089068,-73.81700082746804
153104,40.727843759399434,-73.92893522807482
147123,40.76278305435002,-73.83672536713645
67502,40.749387545387656,-73.9305580462114
268582,40.76751396248158,-73.88798561666447
169324,40.71171341898133,-73.85891650421586
67615,40.74582122065789,-73.92630658447294
130594,40.76173193631768,-73.88269908675193
155775,40.715497276981274,-73.78336489469693
102994,40.738970859280435,-73.70075320135085
192756,40.764484422582186,-73.72120846440498
171010,40.68334285357757,-73.77000404594466
153258,40.58189613847946,-73.82223306291341
57042,40.70042818812028,-73.80818823100223
76605,40.74866112712278,-73.87420410742973
136118,40.71083402627754,-73.72713775649127
101104,40.76139129994847,-73.76078943764036
65967,40.740851092271384,-73.9405595143187
65515,40.709008984084,-73.73257409538633
97492,40.76462553863224,-73.78715384975261
146439,40.771818740980386,-73.87608672530618
150549,40.635134089146625,-73.83008482331194
81740,40.73873083818486,-73.86669437238233
48923,40.707408687958704,-73.89738891368451
67404,40.75509797930125,-73.93448985549331
137222,40.70886674095402,-73.85935840015361
75406,40.75273971158239,-73.90566371918923
91728,40.7689495212,-73.81543773107863
156005,40.685273788517215,-73.84666693808322
275873,40.701566473931976,-73.84594460498013
156732,40.72303599842618,-73.79976208073415
153067,40.75480195398168,-73.87530058584497
179198,40.72222111035967,-73.79988723926454
134660,40.71007431948616,-73.85949991307288
189355,40.75078776078861,-73.93985554804392
155559,40.59527858499779,-73.74929528137244
76052,40.74685855841743,-73.89129904486072
66455,40.72720194989795,-73.92405757375916
45069,40.71105682026166,-73.92024125965175
89865,40.72872816576603,-73.82798186744277
148978,40.74411918749828,-73.75979133629775
36459,40.74469988686262,-73.95804151128823
146374,40.75241063689471,-73.70191393421905
82326,40.736806221148576,-73.85158981482715
254676,40.74697415733462,-73.94288691376272
64059,40.66534626808636,-73.72883193517795
97302,40.755743861469,-73.7887513259102
59203,40.679063909125986,-73.78429731610423
155885,40.72699365502988,-73.85320947149006
84007,40.75809917469829,-73.84463333365187
9013286,40.757865850904714,-73.72250000109378
67502,40.74971140241687,-73.93073347577734
59069,40.67266210154316,-73.78645174490629
47900,40.684955048692636,-73.88860473309184
62100,40.607676104163744,-73.75427663647682
66303,40.74260253401442,-73.9315995748684
66860,40.722625291087915,-73.91367716412755
81722,40.732824965897706,-73.86387062250925
56954,40.71249975653288,-73.8096825451963
190959,40.74181805963414,-73.90781097143797
60786,40.69092316383956,-73.78071996799056
145416,40.73073544931891,-73.77535749349626
98008,40.75910326697765,-73.7740062649592
268589,40.76853121739433,-73.88763492654445
100792,40.73137527009403,-73.73649939730656
67284,40.754061995657736,-73.93741215117822
59907,40.674189174258174,-73.76373842626255
91315,40.76083836893659,-73.82673548471479
90420,40.726541549745576,-73.81445197846618
91535,40.76285414551059,-73.81751747374348
67726,40.75066193146747,-73.92482695578973
180802,40.75786685229783,-73.78460753761546
84439,40.76971191217667,-73.83618595159793
84009,40.75732424879348,-73.84423691659201
64059,40.665346291650685,-73.72884972179746
189271,40.739053388902164,-73.94271507605987
67234,40.74744354338386,-73.93585435254873
156333,40.59595829522334,-73.76415592392698
67932,40.74472754361712,-73.91685577681692
76771,40.75677100576467,-73.87390595953273
59067,40.67185848235367,-73.78835303274757
180417,40.7288326697214,-73.78098610080671
142386,40.73410838892523,-73.86383791691351
157366,40.71614570118864,-73.83393150446756
57256,40.70177747331529,-73.80427711828582
156016,40.642436543274115,-73.83488213461122
35350,40.74234488407432,-73.9540098423186
182613,40.748860271423574,-73.7153693073484
64444,40.69967136469925,-73.75595894025881
186882,40.728000313054885,-73.8815967623364
68682,40.77553031076141,-73.92284727332752
235068,40.589179618595615,-73.80086102493615
67502,40.74987406198789,-73.93082158726618
157129,40.75061742912716,-73.83240240460049
155683,40.60682551215768,-73.81954853755505
60226,40.705643734992165,-73.79442690574803
191335,40.73680566912608,-73.87797898050016
100274,40.72622857293575,-73.7512544300818
130575,40.76158853943151,-73.88286408707854
97247,40.74413081114989,-73.78845243725037
184850,40.670452791046834,-73.85705429845902
92166,40.770747569320555,-73.83150818129725
152926,40.741203307791665,-73.85046750571811
55262,40.668646332320314,-73.81038080659425
196393,40.77262047321046,-73.93242765629195
102625,40.73172750869824,-73.72064513829297
151751,40.71402387243876,-73.83070138133681
136087,40.71128070207789,-73.79317508783843
62497,40.63526382667234,-73.73999180856573
142785,40.769843251841365,-73.83592332084989
136512,40.73918584418718,-73.94130795474166
74202,40.732487733856594,-73.89587877690187
52263,40.70212672988822,-73.86887123184623
170233,40.714801676692346,-73.83265586374203
177452,40.75741098405616,-73.86654736409122
66174,40.73663448763358,-73.93202535249127
75360,40.745521547482404,-73.90404067567508
65513,40.708745997388604,-73.73268954086107
133483,40.71291374567501,-73.83343722311383
156341,40.738317281367884,-73.88588791756557
74781,40.741796135632576,-73.8813648582202
255311,40.767589915797835,-73.83746057721699
171271,40.595793610720975,-73.75406893763628
67865,40.75337873668421,-73.92009238595283
91078,40.76188551206702,-73.83303534487334
75506,40.7688069611329,-73.90638631324452
156770,40.6644803519682,-73.84109461530025
169518,40.689968424914696,-73.84088888083306
9008637,40.73458542548166,-73.80497210752398
148905,40.67567181772483,-73.73898011351662
117626,40.772167912354654,-73.73420741160886
249813,40.63947691976119,-73.74212343244311
117242,40.76365072487154,-73.78617381338545
9001223,40.76133250502265,-73.93540972977708
148404,40.598045889487565,-73.73866455087098
74782,40.7423233595323,-73.88179242488783
52610,40.711583878841886,-73.85808117203483
268582,40.76806573231712,-73.88813841573312
152651,40.72719372498596,-73.71113470998445
175546,40.76992193192242,-73.88888365113378
157162,40.73572708046594,-73.79308914941475
97258,40.74488239127399,-73.78860765258888
96293,40.71772676966405,-73.78770180578618
97387,40.74525395404053,-73.78736458220622
134365,40.720971631141914,-73.84274919110887
52156,40.680166235379865,-73.83608365478372
101312,40.76340103765717,-73.75177294233758
64569,40.69431636571643,-73.75270917073044
109429,40.745382894152335,-73.90707603705415
64470,40.706181672064496,-73.75707685993805
76319,40.74331524232571,-73.88394131447241
75594,40.7537503011112,-73.90259261026479
67425,40.7567565991314,-73.93429698529637
68199,40.74934048114477,-73.90982824281079
149156,40.674220149046334,-73.72792583536202
156853,40.68098255761017,-73.84475461622843
67670,40.76310502984498,-73.92777855748363
76061,40.74613011087163,-73.89013136430171
141753,40.734248336287436,-73.86393366730181
67497,40.747195523989355,-73.92874055225103
76510,40.75976662353084,-73.88095634914308
96671,40.71812576531999,-73.77504047604089
101928,40.75777202993129,-73.73020715643425
48785,40.7126979167271,-73.90060988377846
151663,40.685128721126844,-73.84646895933405
192731,40.764599149434716,-73.7213245695685
57065,40.70176787052705,-73.80745780683957
129254,40.681617712564034,-73.78812944674542
54931,40.684548871709985,-73.82230175298852
76052,40.74685844727009,-73.89130010823887
156000,40.686597465508335,-73.85459897665787
151689,40.705667911767385,-73.85842150578337
150689,40.705634572993745,-73.85854404455527
101928,40.75772105748532,-73.7301709723452
57025,40.69811666893696,-73.80834389664712
67619,40.74737488620928,-73.924976333003
129029,40.708218261682184,-73.83774432485195
137416,40.73568297989799,-73.78433179405329
151192,40.69853708527535,-73.74733926124678
181240,40.78606288326927,-73.7942515938806
81629,40.73883758461199,-73.86699821902667
56722,40.702514691658074,-73.81462808822045
138592,40.68581549855007,-73.72611992702655
67174,40.76171787612949,-73.94264365836956
101621,40.76089884684061,-73.74219882278611
242046,40.773842044781794,-73.92177472609586
143294,40.77015810513717,-73.9166657390513
65566,40.69000931794354,-73.72965825389525
155739,40.69875556914764,-73.74272267149824
131907,40.751084504635045,-73.78977808219408
64584,40.69992012687407,-73.75501047645452
115514,40.694159868623885,-73.90207203886553
62193,40.605921651280106,-73.74443622599297
58073,40.59575810500322,-73.76417330372418
91315,40.760776578997934,-73.82670338230413
74950,40.74011420932899,-73.87869930140585
239335,40.72137875836131,-73.84429285955481
65484,40.70136630872154,-73.73241042210313
155668,40.60621650294129,-73.81947382959157
56350,40.70371372344486,-73.82307299595186
155656,40.69091986186105,-73.77856113348055
67433,40.759962193763045,-73.93241376827449
67506,40.751959803394676,-73.93218398117764
152652,40.72447334772596,-73.86918549606155
192756,40.764481612212464,-73.72123763145233
116301,40.734570048612255,-73.9378254260389
76056,40.746941411538295,-73.89050119199992
83125,40.75748507560879,-73.86704952198455
130034,40.737084356085774,-73.90299379668669
91425,40.763233202580736,-73.82282305321405
194947,40.733231985664965,-73.9250932402164
67396,40.7518141439328,-73.93289913441289
188147,40.74561732955379,-73.93612819074953
100717,40.717861359822436,-73.73537013221544
77047,40.77767669023617,-73.89357449951808
190990,40.74024901049335,-73.89604432558177
106703,40.705559262425844,-73.77706223877125
155528,40.72310028486819,-73.84784725289197
101312,40.763388065210286,-73.75183158972088
97280,40.75291867283299,-73.79133591442873
151664,40.68522374831912,-73.8467701126565
141365,40.68743214487788,-73.89224442477725
96010,40.73713246182702,-73.79556764043316
190927,40.596378289089174,-73.74477316646998
259652,40.7474798539135,-73.95636992639102
156295,40.704426682052755,-73.85647723025777
155846,40.71343967842373,-73.76222553596354
91535,40.763099588042664,-73.81660936230995
68976,40.78306958850669,-73.91363200517569
55939,40.71033007821161,-73.83440970258367
147862,40.723858997936226,-73.79071712626201
136663,40.74245368831233,-73.91327040798915
91529,40.76009080786931,-73.81612417363135
129131,40.68664593384259,-73.80038191246473
113414,40.743920725192105,-73.8852169987538
67713,40.74528091664142,-73.92162994812205
156045,40.75609822834851,-73.79273546332763
76309,40.74412212856242,-73.88499205690249
91218,40.76610309686205,-73.82910822266226
63620,40.66137678831855,-73.73854807073019
55214,40.68672157860264,-73.81402165599197
156371,40.76369973795215,-73.82856696162503
156046,40.595149917115,-73.75650915323676
55421,40.674946248295626,-73.80798876326067
61770,40.60486127005578,-73.7541663066771
191389,40.74152819464665,-73.90531360420704
156013,40.738175528739326,-73.88587049944014
76344,40.74772704026972,-73.88299773997305
9008639,40.73444805101164,-73.80482454185153
134353,40.722867326017436,-73.84707249110568
36584,40.743507304174784,-73.95432956262509
51204,40.68443549901137,-73.85956015430875
180428,40.73489131463725,-73.78386188191263
9009915,40.74947100875834,-73.93639051492161
68749,40.77153348572611,-73.91830424889898
177617,40.75710617198448,-73.8384513303657
109429,40.74538345121424,-73.9070700410527
133253,40.74016419310716,-73.78630184468217
151013,40.72863665128381,-73.85771058125803
75862,40.76810702037529,-73.89754290608383
150127,40.73370087364131,-73.8708296484738
55932,40.710097605238005,-73.83393145735872
58665,40.67393653362535,-73.79666593981705
190318,40.73225335952668,-73.86726242097384
131695,40.74886738950046,-73.82591023255635
132956,40.73366543666855,-73.87018565019027
9007483,40.734046385672414,-73.81471652620858
97492,40.76470712965613,-73.78699887710502
67724,40.749434384226205,-73.92507030459323
77047,40.77777554709165,-73.8937108837531
155775,40.715874913074124,-73.78363110647032
76496,40.75632257000294,-73.87808709461632
157153,40.715217026718285,-73.83270978088082
57429,40.70233689289854,-73.80208291497627
177593,40.758775812578286,-73.84762567193832
153379,40.76276598109278,-73.77896433501009
91423,40.764131130098654,-73.82324082693714
9001279,40.761593006948544,-73.93516112074187
83125,40.75751879252522,-73.8667290039416
62890,40.68608748381097,-73.76104816268399
51775,40.68096491870021,-73.84527306107249
67502,40.75003875647705,-73.93091080153283
67383,40.74639397727871,-73.93275998042677
36817,40.74423035302127,-73.94865811276252
101166,40.746498922520686,-73.75538789936118
58951,40.673083868594695,-73.78855196647922
49354,40.71259069982201,-73.88068362682174
185027,40.71068065438279,-73.77049225896502
156973,40.74473306809127,-73.95092754526087
68927,40.77068551330786,-73.91312394673645
67684,40.765473480982166,-73.9258758695888
129590,40.74102205217163,-73.92674967250315
68226,40.753434805335964,-73.90722537712709
155694,40.69340614423974,-73.78067955350073
75406,40.75272601387198,-73.90563131038242
120736,40.742347884317944,-73.94832205653151
170242,40.7154528782592,-73.83178960182705
170398,40.70911912451036,-73.81822903522375
59000,40.68286917280125,-73.78906228001455
128571,40.70712331738002,-73.91804117971647
156852,40.68792464529111,-73.84933824758929
192770,40.764092682404254,-73.72085043732609
65788,40.690658951428176,-73.72654958768291
188817,40.7451924296138,-73.95754915912374
151734,40.68797359062421,-73.84845753562034
63634,40.66499528227806,-73.73978972857785
151561,40.70447938241222,-73.85640108287129
116881,40.76002636379398,-73.80092775428118
101858,40.76468054177483,-73.73532859083232
136511,40.73932361975437,-73.94126096096464
55026,40.6790471089831,-73.81944392595345
67846,40.74830965301689,-73.92051289412885
48550,40.699829704383404,-73.90571416584775
67508,40.75222164777863,-73.9320085607482
97256,40.74589823750652,-73.78907713328118
97278,40.75257236171824,-73.79068097637206
151407,40.70637800288635,-73.85586241110019
98825,40.78717581879735,-73.7947151237348
155792,40.71949010582674,-73.84008707123364
177615,40.75700526849834,-73.83871918359317
175565,40.77178215278973,-73.87722177948073
82400,40.72030090593863,-73.84516358721109
68543,40.77209008268743,-73.93117241671672
51805,40.68514364698989,-73.84291669272262
48903,40.70571318039418,-73.8967569760788
112817,40.68545614145028,-73.8038960885402
157425,40.71945659213762,-73.83935292592032
145550,40.67015441008418,-73.85681481618785
144320,40.72780737380877,-73.92918184700225
113403,40.74675642339296,-73.89141402096158
36688,40.74507870940645,-73.95331545554676
91991,40.75384564371897,-73.80298711424084
172833,40.77219947251856,-73.92578283044946
172648,40.74403883124207,-73.91663348896884
234174,40.68616372251641,-73.88925891453586
48664,40.69251832910609,-73.90268748326775
67968,40.75371039715101,-73.91489841780613
9009095,40.58130296358014,-73.82490708076551
49404,40.702113629937834,-73.87868115826504
157181,40.71723723335221,-73.83517582171545
149064,40.74584881719685,-73.85285302529378
45271,40.69965673765016,-73.91018080793677
61097,40.69939721069354,-73.77159639753644
196393,40.77264453926503,-73.93250547178728
142785,40.77000217889338,-73.83568787430471
98876,40.77462224463368,-73.79013128201787
91191,40.761110482557186,-73.83090114184795
172079,40.69069808882264,-73.72678615458508
90433,40.726760126651236,-73.81432035680261
90905,40.72802262679546,-73.80217242137857
73862,40.73512084974813,-73.89917827146434
48926,40.71098383614617,-73.89969764337359
75818,40.754467327841404,-73.89575808517372
192771,40.764842849571444,-73.7215793049854
97525,40.76627636648436,-73.78401419705826
149701,40.739307181896415,-73.95251343143512
67745,40.75322821059159,-73.92073161384913
270175,40.683936816256264,-73.78403024284269
148335,40.595047017997416,-73.74992342328211
64584,40.699892796249095,-73.75511497694106
75349,40.745510658519436,-73.90651870884682
91680,40.763196141884535,-73.81624930114224
155730,40.691914103721516,-73.83529080233865
89865,40.728693624531445,-73.82809266455902
156997,40.595347095142216,-73.75666029223531
91014,40.74797142184311,-73.83211978733354
67560,40.76047870489906,-73.93124866306066
97258,40.74563269105496,-73.78895113316197
68483,40.772012256463796,-73.93340412051417
97228,40.76801223044277,-73.79256276933975
66424,40.71649549988285,-73.92265149485667
75357,40.74469545651225,-73.90445342577782
152046,40.72943276082078,-73.87139172217343
152649,40.69913420711935,-73.74761112869007
56878,40.69972174282157,-73.81017946908074
120860,40.58666291596915,-73.81700933402226
68486,40.77200546747967,-73.93310372075271
52610,40.71150872590626,-73.85757134184101
84439,40.769988914880955,-73.83596050795639
92205,40.77104101262482,-73.83056819019855
151407,40.70666225834393,-73.85495492324807
55642,40.68366912915181,-73.8031736174394
156342,40.739304509574595,-73.95265594373028
60160,40.691065085715685,-73.79440399893572
191358,40.726096673889735,-73.85184941683188
141366,40.68745150986312,-73.89210776407909
133252,40.73869529281429,-73.78557864184874
150019,40.73766762507966,-73.883168940123
165737,40.743586813359165,-73.9509484604218
184079,40.759328879580934,-73.71414709105865
259445,40.77096928730866,-73.8342361816006
67287,40.756009430841466,-73.9362001167709
74939,40.741419714267806,-73.88044109846206
76352,40.74772052293453,-73.88395179409349
177440,40.76972210314029,-73.86871614194253
67673,40.76381284970914,-73.92804138659325
157461,40.74104011630887,-73.90135935580976
36837,40.74630311142992,-73.94796022825352
97309,40.75783521859539,-73.78988096237424
148405,40.59808664525168,-73.73887475143174
49507,40.70543307399329,-73.87667534528714
55405,40.67223101818993,-73.8088931962609
168798,40.57991694919355,-73.83683669478881
51982,40.681007356864605,-73.84085326502849
147958,40.58281201723564,-73.81883090520407
63615,40.661692825198244,-73.73869350420243
75697,40.76861824599993,-73.90006289246355
67402,40.75563426897845,-73.93549520832293
156806,40.66209475135234,-73.77585093208903
67234,40.74812629239929,-73.93655677519962
48908,40.70708589075973,-73.89722857652201
91326,40.76206951000844,-73.8273437459541
68488,40.77220452383957,-73.93302926472815
148877,40.76685339019857,-73.88543287790331
190312,40.737863267640044,-73.8834654118077
191386,40.73348498215617,-73.86964935721038
151751,40.71399827758464,-73.83063325831996
179030,40.719074627405334,-73.80879626496129
73845,40.73262681703137,-73.9001026917333
52871,40.71044678268437,-73.85076299643255
186809,40.71105445187494,-73.79323227493711
63023,40.6877811002365,-73.75751366831136
81694,40.72768417611151,-73.86389589042619
169822,40.589033455635416,-73.80131434336829
57045,40.70097597561547,-73.80783231994555
61707,40.60259862623771,-73.75659720554741
48928,40.70999762147477,-73.89912717078973
188663,40.726952224212674,-73.85425549063041
67806,40.76912246643535,-73.92230377869868
148404,40.597998462088164,-73.73881570230033
66978,40.726733887166354,-73.90804680823662
36693,40.74341490371028,-73.95094437856976
157039,40.727840170302564,-73.70786270870207
155919,40.726079267416864,-73.85130079141702
151665,40.6866775830057,-73.84718932394557
36705,40.74592528618818,-73.95303177159084
233473,40.76263790279029,-73.75635526464757
51315,40.67542257334183,-73.85336913992113
76216,40.74744803620199,-73.8857888962456
172614,40.745085462014195,-73.92593980017668
156450,40.73598061118003,-73.8047149489721
91115,40.768687649806225,-73.8311282326969
113004,40.731541506885804,-73.93506035287928
134303,40.741228254131656,-73.90280946770572
76339,40.74687136558378,-73.88310114548402
62810,40.67219968024291,-73.76087981031519
190315,40.73234524996083,-73.86772055816348
112927,40.7032814071624,-73.8004085882737
76982,40.77255797315854,-73.8984092417626
66424,40.71648596512646,-73.92268327137171
157405,40.71388401155769,-73.81667531473347
74299,40.72055626941498,-73.8920428142239
83450,40.757830496310405,-73.8608410816796
67512,40.75198449954973,-73.93156973657136
48908,40.70677278145913,-73.89707433502745
48908,40.70650548431263,-73.89694266239577
65785,40.68865264251895,-73.72629509900166
67868,40.75375920646959,-73.91820653250338
111705,40.77079408233956,-73.91728883078302
152910,40.58554733535268,-73.80935130751901
66483,40.73211489550166,-73.9238912450017
150039,40.73610038907993,-73.80487399129159
76328,40.747473858642046,-73.88484441836721
106558,40.606593755026125,-73.82027131883665
74703,40.728295104135846,-73.88224409211446
90421,40.724705088164136,-73.81585724219892
145550,40.670177836511414,-73.85664892279357
153067,40.75480356195845,-73.87528519992192
148877,40.766802459530176,-73.88567782320712
59163,40.6691663570207,-73.78224052570293
56138,40.68891579672662,-73.8254841202777
96042,40.71680964890739,-73.79230995398615
81527,40.72366539428537,-73.8666766102681
266710,40.74569833605372,-73.90835151767178
65188,40.70086928775739,-73.73966049022292
67971,40.75239946606327,-73.914945082496
64270,40.69832783474843,-73.76244063614
61339,40.68943461860596,-73.76445905604655
116315,40.72846053724971,-73.91774719814197
169278,40.71189643431823,-73.86009250425529
51190,40.67948578687839,-73.85822526156201
84190,40.76367214487095,-73.84160004429089
150199,40.70650606595863,-73.75078315501494
91328,40.76372757469899,-73.82565762751501
67754,40.75427731698657,-73.92281770066785
66457,40.726561667227415,-73.92243166949088
128570,40.707157586296944,-73.91809897695715
48625,40.71125122621849,-73.90531927455835
148307,40.718248570537796,-73.7357759426238
157313,40.69232529700655,-73.83442703605184
68542,40.77196883476225,-73.93210623414953
65934,40.73907690850079,-73.94277652969487
135240,40.67908904457864,-73.76053181963577
112801,40.68702197717966,-73.8138737816014
102394,40.77082504580661,-73.7353651140395
149740,40.58370520047891,-73.8161791959141
177206,40.720434886602234,-73.84461865254444
91761,40.75218734726732,-73.81218923029239
66630,40.725502707061416,-73.91963359286503
156766,40.641358852676895,-73.83414343939164
64066,40.6655326448794,-73.7288572173756
67796,40.76844573671588,-73.92470721091655
65755,40.65531355514098,-73.72641132539238
156664,40.71212051641172,-73.859866192989
96470,40.73319231499455,-73.78283749630761
